Year,City,Sport,Athlete,Country,Gender,Event,Medal
1988,Calgary,Ice Hockey,"LEHTONEN, Erkki",FIN,Men,Ice Hockey,Silver
1988,Calgary,Ice Hockey,"LUMME, Jyrki",FIN,Men,Ice Hockey,Silver
1988,Calgary,Ice Hockey,"MIKKOLAINEN, Reijo",FIN,Men,Ice Hockey,Silver
1988,Calgary,Ice Hockey,"MYLLYS, Jarmo",FIN,Men,Ice Hockey,Silver
1988,Calgary,Ice Hockey,"NUMMINEN, Teppo",FIN,Men,Ice Hockey,Silver
1988,Calgary,Ice Hockey,"OJANEN, Janne",FIN,Men,Ice Hockey,Silver
1988,Calgary,Ice Hockey,"RUOTANEN, Arto",FIN,Men,Ice Hockey,Silver
1988,Calgary,Ice Hockey,"RUOTSALAINEN, Reijo",FIN,Men,Ice Hockey,Silver
1988,Calgary,Ice Hockey,"SAARINEN, Timo",FIN,Men,Ice Hockey,Silver
1988,Calgary,Ice Hockey,"SMIKKANEN, Kari",FIN,Men,Ice Hockey,Silver
1988,Calgary,Ice Hockey,"SUSI, Timo",FIN,Men,Ice Hockey,Silver
1988,Calgary,Ice Hockey,"TAMMI, Jukka",FIN,Men,Ice Hockey,Silver
1988,Calgary,Ice Hockey,"TORKKI, Jari",FIN,Men,Ice Hockey,Silver
1988,Calgary,Ice Hockey,"TUOMISTO, Pekka",FIN,Men,Ice Hockey,Silver
1988,Calgary,Ice Hockey,"VIRTANEN, Jukka",FIN,Men,Ice Hockey,Silver
1988,Calgary,Skiing,"MATIKAINEN, Marjo",FIN,Women,10KM,Bronze
1988,Calgary,Skiing,"KIRVESNIEMI, Marja-Liisa",FIN,Women,4X5KM Relay,Bronze
1988,Calgary,Skiing,"MeeTTe, Pirkko",FIN,Women,4X5KM Relay,Bronze
1988,Calgary,Skiing,"MATIKAINEN, Marjo",FIN,Women,4X5KM Relay,Bronze
1988,Calgary,Skiing,"SAVOLAINEN, Jaana",FIN,Women,4X5KM Relay,Bronze
1988,Calgary,Skiing,"MATIKAINEN, Marjo",FIN,Women,5KM,Gold
1988,Calgary,Skiing,"NYKANEN, Matti",FIN,Men,K120 Individual (90M),Gold
1988,Calgary,Skiing,"NIKKOLA, Ari-Pekka",FIN,Men,K120 Team (90M),Gold
1988,Calgary,Skiing,"NYKANEN, Matti",FIN,Men,K120 Team (90M),Gold
1988,Calgary,Skiing,"PUIKKONEN, Jari",FIN,Men,K120 Team (90M),Gold
1988,Calgary,Skiing,"YLLIPULLI, Tuomo",FIN,Men,K120 Team (90M),Gold
1988,Calgary,Skiing,"NYKANEN, Matti",FIN,Men,K90 Individual (70M),Gold
1992,Albertville,Biathlon,"ELORANTA, Harri",FIN,Men,10KM,Bronze
1992,Albertville,Skiing,"ROLIG, Marjut",FIN,Women,15KM Mass Start,Silver
1992,Albertville,Skiing,"ISOMETSA, Jari",FIN,Men,4X10KM Relay,Bronze
1992,Albertville,Skiing,"KIRVESNIEMI, Harri",FIN,Men,4X10KM Relay,Bronze
1992,Albertville,Skiing,"KUUSISTO, Mika",FIN,Men,4X10KM Relay,Bronze
1992,Albertville,Skiing,"ReSeNEN, Jari",FIN,Men,4X10KM Relay,Bronze
1992,Albertville,Skiing,"ROLIG, Marjut",FIN,Women,5KM,Gold
1992,Albertville,Skiing,"NIEMINEN, Toni",FIN,Men,K120 Individual (90M),Gold
1992,Albertville,Skiing,"LAAKKONEN, Risto",FIN,Men,K120 Team (90M),Gold
1992,Albertville,Skiing,"LAITINEN, Mika",FIN,Men,K120 Team (90M),Gold
1992,Albertville,Skiing,"NIEMINEN, Toni",FIN,Men,K120 Team (90M),Gold
1992,Albertville,Skiing,"NIKKOLA, Ari-Pekka",FIN,Men,K120 Team (90M),Gold
1992,Albertville,Skiing,"NIEMINEN, Toni",FIN,Men,K90 Individual (70M),Bronze
1994,Lillehammer,Ice Hockey,"ALATALO, Mika",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"HeMeLeINEN, Vesa Erik",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"HELMINEN, Raimo",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"JUTILA, Timo",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"KAPANEN, Sami",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"KESKINEN, Esa",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"KIPRUSOFF, Marko",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"KOIVU, Saku",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"KUIVALAINEN, Pasi",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"LAUKKANEN, Janne",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"LEHTERAE, Tero",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"LEHTINEN, Jere",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"MeKELe, Mikko",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"MYLLYS, Jarmo",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"NIEMINEN, Mika",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"OJANEN, Janne",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"PALO, Marko",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"PELTONEN, Ville",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"SORMUNEN, Pasi",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"STROEMBERG, Mika",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"TAMMI, Jukka",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"VARIS, Petri",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,"VIRTA, Hannu",FIN,Men,Ice Hockey,Bronze
1994,Lillehammer,Skiing,"KIRVESNIEMI, Marja-Liisa",FIN,Women,30KM,Bronze
1994,Lillehammer,Skiing,"MYLLYLAE, Mika",FIN,Men,30KM Mass Start,Bronze
1994,Lillehammer,Skiing,"ISOMETSA, Jari",FIN,Men,4X10KM Relay,Bronze
1994,Lillehammer,Skiing,"KIRVESNIEMI, Harri",FIN,Men,4X10KM Relay,Bronze
1994,Lillehammer,Skiing,"MYLLYLAE, Mika",FIN,Men,4X10KM Relay,Bronze
1994,Lillehammer,Skiing,"RAESAENEN, Jari",FIN,Men,4X10KM Relay,Bronze
1994,Lillehammer,Skiing,"MYLLYLAE, Mika",FIN,Men,50KM,Silver
1994,Lillehammer,Skiing,"KIRVESNIEMI, Marja-Liisa",FIN,Women,5KM,Bronze
1998,Nagano,Biathlon,"RAIKKONEN, Ville",FIN,Men,10KM,Bronze
1998,Nagano,Ice Hockey,"BERG, Aki-Petteri",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"GROENMAN, Tomas",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"HELMINEN, Raimo",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"KAPANEN, Sami",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"KOIVU, Saku",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"KURRI, Jari",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"LAUKKANEN, Janne",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"LEHTINEN, Jere",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"LIND, Juha",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"LUMME, Jyrki",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"MYLLYS, Jarmo",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"NIEMINEN, Mika",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"NIINIMAA, Janne",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"NUMMINEN, Teppo",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"PELTONEN, Ville",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"RINTANEN, Kimmo",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"SELANNE, Teemu",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"SULANDER, Ari",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"TAMMI, Jukka",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"TIKKANEN, Esa",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"TIMONEN, Kimmo",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"TOERMAENEN, Antti",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"YLONEN, Juha",FIN,Men,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"FISK, Sari",FIN,Women,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"HANNINEN, Kirsi",FIN,Women,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"HUOTARI, Satu",FIN,Women,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"IHALAINEN, Marianne",FIN,Women,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"IKONEN, Johanna",FIN,Women,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"KROOKS, Sari",FIN,Women,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"LAAKSONEN, Emma",FIN,Women,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"LANKOSAARI, Sanna",FIN,Women,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"LEHTD, Katja",FIN,Women,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"LEHTIMAKI, Marika",FIN,Women,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"NIEMINEN, Riikka",FIN,Women,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"PALVILA, Marja-Helena",FIN,Women,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"PUPUTTI, Tuula",FIN,Women,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"RANTAMAKI, Karoliina",FIN,Women,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"REIMA, Tiia",FIN,Women,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"RIIPI, Katja",FIN,Women,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"SALO, Paivi",FIN,Women,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"SELIN, Maria",FIN,Women,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"SNECK, Liisa-Maria",FIN,Women,Ice Hockey,Bronze
1998,Nagano,Ice Hockey,"VAARAKALLIO, Petra",FIN,Women,Ice Hockey,Bronze
1998,Nagano,Skiing,"MYLLYLAE, Mika",FIN,Men,10KM Pursuit,Bronze
1998,Nagano,Skiing,"MYLLYLAE, Mika",FIN,Men,30KM Mass Start,Gold
1998,Nagano,Skiing,"ISOMETSA, Jari",FIN,Men,4X10KM Relay,Bronze
1998,Nagano,Skiing,"KIRVESNIEMI, Harri",FIN,Men,4X10KM Relay,Bronze
1998,Nagano,Skiing,"MYLLYLAE, Mika",FIN,Men,4X10KM Relay,Bronze
1998,Nagano,Skiing,"REPO, Sami",FIN,Men,4X10KM Relay,Bronze
1998,Nagano,Skiing,"MUSTONEN, Sami",FIN,Men,Moguls,Bronze
1998,Nagano,Skiing,"LAHTELA, Janne",FIN,Men,Moguls,Silver
1998,Nagano,Skiing,"LAJUNEN, Samppa",FIN,Men,Individual,Silver
1998,Nagano,Skiing,"LAJUNEN, Samppa",FIN,Men,Team,Silver
1998,Nagano,Skiing,"MANNINEN, Hannu",FIN,Men,Team,Silver
1998,Nagano,Skiing,"MANTILA, Jari",FIN,Men,Team,Silver
1998,Nagano,Skiing,"NURMELA, Tapio",FIN,Men,Team,Silver
1998,Nagano,Skiing,"SOININEN, Jani",FIN,Men,K120 Individual (90M),Silver
1998,Nagano,Skiing,"SOININEN, Jani",FIN,Men,K90 Individual (70M),Gold
2002,Salt Lake City,Skiing,"LAHTELA, Janne",FIN,Men,Moguls,Gold
2002,Salt Lake City,Skiing,"LAJUNEN, Samppa",FIN,Men,Individual,Gold
2002,Salt Lake City,Skiing,"TALLUS, Jaakko",FIN,Men,Individual,Silver
2002,Salt Lake City,Skiing,"LAJUNEN, Samppa",FIN,Men,Sprint,Gold
2002,Salt Lake City,Skiing,"LAJUNEN, Samppa",FIN,Men,Team,Gold
2002,Salt Lake City,Skiing,"MANNINEN, Hannu",FIN,Men,Team,Gold
2002,Salt Lake City,Skiing,"MANTILA, Jari",FIN,Men,Team,Gold
2002,Salt Lake City,Skiing,"TALLUS, Jaakko",FIN,Men,Team,Gold
2002,Salt Lake City,Skiing,"HAUTAMAEKI, Matti",FIN,Men,K120 Individual (90M),Bronze
2002,Salt Lake City,Skiing,"AHONEN, Janne",FIN,Men,K120 Team (90M),Silver
2002,Salt Lake City,Skiing,"HAUTAMAEKI, Matti",FIN,Men,K120 Team (90M),Silver
2002,Salt Lake City,Skiing,"JUSSILAINEN, Risto",FIN,Men,K120 Team (90M),Silver
2002,Salt Lake City,Skiing,"LINDSTROEM, Veli-Matti",FIN,Men,K120 Team (90M),Silver
2006,Turin,Curling,"KIISKINEN, Kalle",FIN,Men,Curling,Silver
2006,Turin,Curling,"MAKELA, Wille",FIN,Men,Curling,Silver
2006,Turin,Curling,"SALO, Teemu",FIN,Men,Curling,Silver
2006,Turin,Curling,"SULLANMAA, Jani",FIN,Men,Curling,Silver
2006,Turin,Curling,"UUSIPAAVALNIEMI, Markku",FIN,Men,Curling,Silver
2006,Turin,Ice Hockey,"BACKSTROM, Niklas",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"BERG, Aki-Petteri",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"HAGMAN, Niklas",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"HENTUNEN, Jukka",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"JOKINEN, Jussi",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"JOKINEN, Olli",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"KAPANEN, Niko",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"KOIVU, Mikko",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"KOIVU, Saku",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"KUKKONEN, Lasse",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"LAAKSONEN, Antti",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"LEHTINEN, Jere",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"LYDMAN, Toni",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"NIEMI, Antti-Jussi",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"NIEMINEN, Ville",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"NIITTYMAKI, Antero",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"NORRENA, Fredrik",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"NUMMELIN, Petteri",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"NUMMINEN, Teppo",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"PELTONEN, Ville",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"RUUTU, Jarkko",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"SALO, Sami",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"SELANNE, Teemu",FIN,Men,Ice Hockey,Silver
2006,Turin,Ice Hockey,"TIMONEN, Kimmo",FIN,Men,Ice Hockey,Silver
2006,Turin,Skiing,"POUTIAINEN, Tanja",FIN,Women,Giant Slalom,Silver
2006,Turin,Skiing,"KUITUNEN, Virpi",FIN,Women,Team Sprint,Bronze
2006,Turin,Skiing,"SAARINEN, Aino Kaisa",FIN,Women,Team Sprint,Bronze
2006,Turin,Skiing,"RONKAINEN, Mikko",FIN,Men,Moguls,Silver
2006,Turin,Skiing,"KOIVURANTA, Anssi",FIN,Men,Team,Bronze
2006,Turin,Skiing,"KUISMA, Antti",FIN,Men,Team,Bronze
2006,Turin,Skiing,"MANNINEN, Hannu",FIN,Men,Team,Bronze
2006,Turin,Skiing,"TALLUS, Jaakko",FIN,Men,Team,Bronze
2006,Turin,Skiing,"AHONEN, Janne",FIN,Men,K120 Team (90M),Silver
2006,Turin,Skiing,"HAPPONEN, Janne",FIN,Men,K120 Team (90M),Silver
2006,Turin,Skiing,"HAUTAMAEKI, Matti",FIN,Men,K120 Team (90M),Silver
2006,Turin,Skiing,"KIURU, Tami",FIN,Men,K120 Team (90M),Silver
2006,Turin,Skiing,"HAUTAMAEKI, Matti",FIN,Men,K90 Individual (70M),Silver
2006,Turin,Skiing,"KOSKI, Markku",FIN,Men,Half-Pipe,Bronze
2010,Vancouver,Ice Hockey,"BACKSTROM, Niklas",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"FILPPULA, Valtteri",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"HAGMAN, Niklas",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"IMMONEN, Jarkko",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"JOKINEN, Olli",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"KAPANEN, Niko",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"KIPRUSOFF, Miikka",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"KOIVU, Mikko",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"KOIVU, Saku",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"KUKKONEN, Lasse",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"LEHTINEN, Jere",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"LEPISTO, Sami",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"LYDMAN, Toni",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"MIETTINEN, Antti",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"NIITTYMAKI, Antero",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"NISKALA, Janne",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"PELTONEN, Ville",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"PITKANEN, Joni",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"RUUTU, Jarkko",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"RUUTU, Tuomo",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"SALO, Sami",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"SELANNE, Teemu",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"TIMONEN, Kimmo",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"HELIN, Anne",FIN,Women,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"HIIRIKOSKI, Jenni",FIN,Women,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"HOVI, Venla",FIN,Women,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"KARVINEN, Michelle",FIN,Women,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"KUISMA, Mira",FIN,Women,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"LAAKSONEN, Emma",FIN,Women,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"LINDSTEDT, Rosa",FIN,Women,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"MERTANEN, Terhi",FIN,Women,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"PELTTARI, Heidi",FIN,Women,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"POSA, Mariia",FIN,Women,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"RAJAHUHTA, Annina",FIN,Women,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"RANTAMAKI, Karoliina",FIN,Women,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"RATY, Noora",FIN,Women,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"SAARINEN, Mari",FIN,Women,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"SIRVIO, Saija",FIN,Women,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"TIKKINEN, Nina",FIN,Women,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"TUOMINEN, Minnamari",FIN,Women,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"TUOMINEN, Saara",FIN,Women,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"VALIMAKI, Linda",FIN,Women,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"VANHATALO, Anna",FIN,Women,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"VOUTILAINEN, Marjo",FIN,Women,Ice Hockey,Bronze
2010,Vancouver,Skiing,"SAARINEN, Aino-Kaisa",FIN,Women,30KM,Bronze
2010,Vancouver,Skiing,"KUITUNEN, Virpi",FIN,Women,4X5KM Relay,Bronze
2010,Vancouver,Skiing,"MURANEN, Pirjo",FIN,Women,4X5KM Relay,Bronze
2010,Vancouver,Skiing,"ROPONEN, Riitta-Liisa",FIN,Women,4X5KM Relay,Bronze
2010,Vancouver,Skiing,"SAARINEN, Aino-Kaisa",FIN,Women,4X5KM Relay,Bronze
2010,Vancouver,Skiing,"PIIROINEN, Peetu",FIN,Men,Half-Pipe,Silver
2014,Sochi,Ice Hockey,"AALTONEN, Juhamatti",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"BARKOV, Aleksander",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"GRANLUND, Mikael",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"HIETANEN, Juuso",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"IMMONEN, Jarkko",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"JOKINEN, Jussi",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"JOKINEN, Olli",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"KOMAROV, Leo",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"KONTIOLA, Petri",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"KORPIKOSKI, Lauri",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"KUKKONEN, Lasse",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"LEHTERA, Jori",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"LEHTONEN, Kari",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"LEPISTO, Sami",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"MAATTA, Olli",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"NIEMI, Antti",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"PIHLSTROM, Antti",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"RASK, Tuukka",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"RUUTU, Tuomo",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"SALMINEN, Sakari",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"SALO, Sami",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"SELANNE, Teemu",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"TIMONEN, Kimmo",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"VAANANEN, Ossi",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"VATANEN, Sami",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Skiing,"JAUHOJAERVI, Sami",FIN,Men,Team Sprint,Gold
2014,Sochi,Skiing,"NISKANEN, Iivo",FIN,Men,Team Sprint,Gold
2014,Sochi,Skiing,"KYLLOENEN, Anne",FIN,Women,4X5KM Relay,Silver
2014,Sochi,Skiing,"LAHTEENMAKI, Krista",FIN,Women,4X5KM Relay,Silver
2014,Sochi,Skiing,"NISKANEN, Kerttu",FIN,Women,4X5KM Relay,Silver
2014,Sochi,Skiing,"SAARINEN, Aino-Kaisa",FIN,Women,4X5KM Relay,Silver
2014,Sochi,Skiing,"NISKANEN, Kerttu",FIN,Women,Team Sprint,Silver
2014,Sochi,Skiing,"SAARINEN, Aino-Kaisa",FIN,Women,Team Sprint,Silver
2014,Sochi,Skiing,"RUKAJARVI, Enni",FIN,Women,Slopestyle,Silver
1992,Albertville,Biathlon,"KIRCHNER, Mark",GER,Men,10KM,Gold
1992,Albertville,Biathlon,"GROSS, Ricco",GER,Men,10KM,Silver
1992,Albertville,Biathlon,"HARVEY, Antje",GER,Women,15KM,Gold
1992,Albertville,Biathlon,"KIRCHNER, Mark",GER,Men,20KM,Silver
1992,Albertville,Biathlon,"DISL, Uschi",GER,Women,4X7.5KM Relay,Silver
1992,Albertville,Biathlon,"HARVEY, Antje",GER,Women,4X7.5KM Relay,Silver
1992,Albertville,Biathlon,"SCHAAF, Petra",GER,Women,4X7.5KM Relay,Silver
1992,Albertville,Biathlon,"FISCHER, Fritz",GER,Men,4X7.5KM Relay,Gold
1992,Albertville,Biathlon,"GROSS, Ricco",GER,Men,4X7.5KM Relay,Gold
1992,Albertville,Biathlon,"KIRCHNER, Mark",GER,Men,4X7.5KM Relay,Gold
1992,Albertville,Biathlon,"STEINIGEN, Jens",GER,Men,4X7.5KM Relay,Gold
1992,Albertville,Biathlon,"HARVEY, Antje",GER,Women,7.5KM,Silver
1992,Albertville,Bobsleigh,"HANNEMANN, Rene",GER,Men,Four-Man,Silver
1992,Albertville,Bobsleigh,"HOPPE, Wolfgang",GER,Men,Four-Man,Silver
1992,Albertville,Bobsleigh,"KeeHN, Axel",GER,Men,Four-Man,Silver
1992,Albertville,Bobsleigh,"MUSIOL, Bogdan",GER,Men,Four-Man,Silver
1992,Albertville,Bobsleigh,"EGER, Ge_nther",GER,Men,Two-Man,Bronze
1992,Albertville,Bobsleigh,"LANGEN, Christoph",GER,Men,Two-Man,Bronze
1992,Albertville,Bobsleigh,"LOCHNER, Rudolf",GER,Men,Two-Man,Silver
1992,Albertville,Bobsleigh,"ZIMMERMANN, Markus",GER,Men,Two-Man,Silver
1992,Albertville,Luge,"BEHRENDT, Jan",GER,Men,Doubles,Gold
1992,Albertville,Luge,"KRAUSSE, Stefan",GER,Men,Doubles,Gold
1992,Albertville,Luge,"MANKEL, Yves",GER,Men,Doubles,Silver
