Year,City,Sport,Athlete,Country,Gender,Event,Medal
2010,Vancouver,Ice Hockey,"LUONGO, Roberto",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"MARLEAU, Patrick",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"MORROW, Brenden",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"NASH, Rick",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"NIEDERMAYER, Scott",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"PERRY, Corey",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"PRONGER, Chris",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"RICHARDS, Mike",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"SEABROOK, Brent",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"STAAL, Eric",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"THORNTON, Joe",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"TOEWS, Jonathan",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"WEBER, Shea",CAN,Men,Ice Hockey,Gold
2010,Vancouver,Ice Hockey,"BACKSTROM, Niklas",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"FILPPULA, Valtteri",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"HAGMAN, Niklas",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"IMMONEN, Jarkko",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"JOKINEN, Olli",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"KAPANEN, Niko",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"KIPRUSOFF, Miikka",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"KOIVU, Mikko",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"KOIVU, Saku",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"KUKKONEN, Lasse",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"LEHTINEN, Jere",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"LEPISTO, Sami",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"LYDMAN, Toni",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"MIETTINEN, Antti",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"NIITTYMAKI, Antero",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"NISKALA, Janne",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"PELTONEN, Ville",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"PITKANEN, Joni",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"RUUTU, Jarkko",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"RUUTU, Tuomo",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"SALO, Sami",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"SELANNE, Teemu",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"TIMONEN, Kimmo",FIN,Men,Ice Hockey,Bronze
2010,Vancouver,Ice Hockey,"BACKES, David",USA,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,"BROWN, Dustin",USA,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,"CALLAHAN, Ryan",USA,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,"DRURY, Chris",USA,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,"GLEASON, Tim",USA,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,"JOHNSON, Erik",USA,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,"JOHNSON, Jack",USA,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,"KANE, Patrick",USA,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,"KESLER, Ryan",USA,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,"KESSEL, Phil",USA,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,"LANGENBRUNNER, Jamie",USA,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,"MALONE, Ryan",USA,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,"MILLER, Ryan",USA,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,"ORPIK, Brooks",USA,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,"PARISE, Zach",USA,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,"PAVELSKI, Joe",USA,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,"QUICK, Jonathan",USA,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,"RAFALSKI, Brian",USA,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,"RYAN, Bobby",USA,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,"STASTNY, Paul",USA,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,"SUTER, Ryan",USA,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,"THOMAS, Tim",USA,Men,Ice Hockey,Silver
2010,Vancouver,Ice Hockey,"WHITNEY, Ryan",USA,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,"BENN, Jamie",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,"BERGERON, Patrice",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,"BOUWMEESTER, Jay",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,"CARTER, Jeff",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,"CROSBY, Sidney",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,"DOUGHTY, Drew",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,"DUCHENE, Matt",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,"GETZLAF, Ryan",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,"HAMHUIS, Dan",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,"KEITH, Duncan",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,"KUNITZ, Chris",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,"LUONGO, Roberto",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,"MARLEAU, Patrick",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,"NASH, Rick",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,"PERRY, Corey",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,"PIETRANGELO, Alex",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,"PRICE, Carey",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,"SHARP, Patrick",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,"SMITH, Mike",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,"ST-LOUIS, Martin",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,"SUBBAN, Pk",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,"TAVARES, John",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,"TOEWS, Jonathan",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,"VLASIC, Marc-Edouard",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,"WEBER, Shea",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,"AALTONEN, Juhamatti",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"BARKOV, Aleksander",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"GRANLUND, Mikael",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"HIETANEN, Juuso",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"IMMONEN, Jarkko",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"JOKINEN, Jussi",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"JOKINEN, Olli",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"KOMAROV, Leo",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"KONTIOLA, Petri",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"KORPIKOSKI, Lauri",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"KUKKONEN, Lasse",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"LEHTERA, Jori",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"LEHTONEN, Kari",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"LEPISTO, Sami",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"MAATTA, Olli",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"NIEMI, Antti",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"PIHLSTROM, Antti",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"RASK, Tuukka",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"RUUTU, Tuomo",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"SALMINEN, Sakari",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"SALO, Sami",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"SELANNE, Teemu",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"TIMONEN, Kimmo",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"VAANANEN, Ossi",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"VATANEN, Sami",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,"ALFREDSSON, Daniel",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,"BACKSTROM, Nicklas",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,"BERGLUND, Patrik",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,"EDLER, Alexander",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,"EKMAN LARSSON, Oliver",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,"ENROTH, Jhonas",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,"ERICSSON, Jimmie",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,"ERICSSON, Jonathan",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,"ERIKSSON, Loui",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,"GUSTAVSSON, Jonas",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,"HAGELIN, Carl",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,"HJALMARSSON, Niklas",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,"JOHANSSON, Marcus",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,"KARLSSON, Erik",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,"KRONWALL, Niklas",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,"KRUGER, Marcus",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,"LANDESKOG, Gabriel",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,"LUNDQVIST, Henrik",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,"NYQUIST, Gustav",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,"ODUYA, Johnny",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,"SEDIN, Daniel",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,"SILFVERBERG, Jakob",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,"STEEN, Alexander",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,"TALLINDER, Henrik",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,"ZETTERBERG, Henrik",SWE,Men,Ice Hockey,Silver
